car_id,transmission_type,engine_size_cm3,fuel_type,powertrain,CO2_emission
436,Manual,998,Petrol,Internal Combustion Engine (ICE),136
437,Manual,998,Petrol,Internal Combustion Engine (ICE),138
438,Manual,998,Petrol,Internal Combustion Engine (ICE),139
439,Manual,898,Petrol,Internal Combustion Engine (ICE),140
440,Manual,898,Petrol,Internal Combustion Engine (ICE),141
441,Manual,898,Petrol,Internal Combustion Engine (ICE),145
442,Manual,898,Petrol,Internal Combustion Engine (ICE),146
443,Manual,998,Petrol,Internal Combustion Engine (ICE),137
444,Manual,998,Petrol,Internal Combustion Engine (ICE),138
445,Manual,898,Petrol,Internal Combustion Engine (ICE),139
446,Manual,898,Petrol,Internal Combustion Engine (ICE),140
447,Manual,898,Petrol,Internal Combustion Engine (ICE),145
448,Manual,898,Petrol,Internal Combustion Engine (ICE),146
449,Manual,998,Petrol,Internal Combustion Engine (ICE),129
450,Manual,998,Petrol,Internal Combustion Engine (ICE),130
451,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),129
452,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),130
453,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),134
454,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),134
455,Manual,1461,Diesel,Internal Combustion Engine (ICE),116
456,Manual,1461,Diesel,Internal Combustion Engine (ICE),117
457,Manual,1461,Diesel,Internal Combustion Engine (ICE),124
458,Manual,1461,Diesel,Internal Combustion Engine (ICE),125
459,Manual,998,Petrol,Internal Combustion Engine (ICE),131
460,Manual,998,Petrol,Internal Combustion Engine (ICE),131
461,Manual,898,Petrol,Internal Combustion Engine (ICE),134
462,Manual,898,Petrol,Internal Combustion Engine (ICE),136
463,Manual,898,Petrol,Internal Combustion Engine (ICE),139
464,Manual,898,Petrol,Internal Combustion Engine (ICE),139
465,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),129
466,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),129
467,Manual,1461,Diesel,Internal Combustion Engine (ICE),115
468,Manual,1461,Diesel,Internal Combustion Engine (ICE),116
469,Manual,998,Petrol,Internal Combustion Engine (ICE),130
470,Manual,998,Petrol,Internal Combustion Engine (ICE),131
471,Manual,898,Petrol,Internal Combustion Engine (ICE),134
472,Manual,898,Petrol,Internal Combustion Engine (ICE),135
473,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),134
474,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),134
475,Manual,1461,Diesel,Internal Combustion Engine (ICE),125
476,Manual,1461,Diesel,Internal Combustion Engine (ICE),125
477,Manual,898,Petrol,Internal Combustion Engine (ICE),139
478,Manual,898,Petrol,Internal Combustion Engine (ICE),139
479,Manual,999,Petrol,Internal Combustion Engine (ICE),120
480,Manual,999,Petrol,Internal Combustion Engine (ICE),121
481,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
482,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
483,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
484,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
485,Manual,999,Petrol,Internal Combustion Engine (ICE),121
486,Manual,999,Petrol,Internal Combustion Engine (ICE),121
487,Manual,999,Petrol,Internal Combustion Engine (ICE),120
488,Manual,999,Petrol,Internal Combustion Engine (ICE),120
489,Manual,999,Petrol,Internal Combustion Engine (ICE),127
490,Manual,999,Petrol,Internal Combustion Engine (ICE),128
491,Automatic,999,Petrol,Internal Combustion Engine (ICE),131
492,Automatic,999,Petrol,Internal Combustion Engine (ICE),132
493,Automatic,999,Petrol,Internal Combustion Engine (ICE),140
494,Automatic,999,Petrol,Internal Combustion Engine (ICE),141
495,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
496,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
497,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
498,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
499,Manual,999,Petrol,Internal Combustion Engine (ICE),120
500,Manual,999,Petrol,Internal Combustion Engine (ICE),121
501,Manual,999,Petrol,Internal Combustion Engine (ICE),120
502,Manual,999,Petrol,Internal Combustion Engine (ICE),120
503,Manual,999,Petrol,Internal Combustion Engine (ICE),127
504,Manual,999,Petrol,Internal Combustion Engine (ICE),128
505,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),130
506,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),130
507,Manual,999,Petrol,Internal Combustion Engine (ICE),127
508,Manual,999,Petrol,Internal Combustion Engine (ICE),127
509,Automatic,999,Petrol,Internal Combustion Engine (ICE),139
510,Automatic,999,Petrol,Internal Combustion Engine (ICE),140
511,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
512,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),123
513,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
514,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),131
515,Manual,999,Petrol,Internal Combustion Engine (ICE),120
516,Manual,999,Petrol,Internal Combustion Engine (ICE),120
517,Manual,999,Petrol,Internal Combustion Engine (ICE),127
518,Manual,999,Petrol,Internal Combustion Engine (ICE),128
519,Automatic,999,Petrol,Internal Combustion Engine (ICE),131
520,Automatic,999,Petrol,Internal Combustion Engine (ICE),132
521,Manual,1598,Petrol,Internal Combustion Engine (ICE),178
522,Manual,1598,Petrol,Internal Combustion Engine (ICE),179
523,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
524,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
525,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
526,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
527,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
528,Manual,1598,Petrol,Internal Combustion Engine (ICE),177
529,Manual,1598,Petrol,Internal Combustion Engine (ICE),188
530,Manual,1598,Petrol,Internal Combustion Engine (ICE),189
531,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
532,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
533,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
534,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
535,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
536,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
537,Manual,1598,Petrol,Internal Combustion Engine (ICE),188
538,Manual,1598,Petrol,Internal Combustion Engine (ICE),189
539,Manual,1332,Petrol,Internal Combustion Engine (ICE),141
540,Manual,1332,Petrol,Internal Combustion Engine (ICE),141
541,Automatic,1332,Petrol,Internal Combustion Engine (ICE),141
542,Automatic,1332,Petrol,Internal Combustion Engine (ICE),141
543,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
544,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
545,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
546,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
547,Manual,1598,Petrol,Internal Combustion Engine (ICE),189
548,Manual,999,Petrol,Internal Combustion Engine (ICE),149
549,Manual,999,Petrol,Internal Combustion Engine (ICE),150
550,Manual,1330,Petrol,Internal Combustion Engine (ICE),160
551,Manual,1330,Petrol,Internal Combustion Engine (ICE),161
552,Manual,1461,Diesel,Internal Combustion Engine (ICE),136
553,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
554,Manual,1461,Diesel,Internal Combustion Engine (ICE),148
555,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
556,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
557,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
558,Manual,1598,Petrol,Internal Combustion Engine (ICE),188
559,Manual,1598,Petrol,Internal Combustion Engine (ICE),189
560,Manual,1598,Petrol,Internal Combustion Engine (ICE),178
561,Manual,1598,Petrol,Internal Combustion Engine (ICE),179
562,Manual,1598,Petrol,Internal Combustion Engine (ICE),190
563,Manual,1598,Petrol,Internal Combustion Engine (ICE),190
564,Manual,1598,Petrol,Internal Combustion Engine (ICE),178
565,Manual,1598,Petrol,Internal Combustion Engine (ICE),179
566,Manual,999,Petrol,Internal Combustion Engine (ICE),147
567,Manual,999,Petrol,Internal Combustion Engine (ICE),148
568,Manual,1461,Diesel,Internal Combustion Engine (ICE),136
569,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
570,Manual,1598,Petrol,Internal Combustion Engine (ICE),176
571,Manual,1598,Petrol,Internal Combustion Engine (ICE),177
572,Manual,1598,Petrol,Internal Combustion Engine (ICE),188
573,Manual,999,Petrol,Internal Combustion Engine (ICE),149
574,Manual,999,Petrol,Internal Combustion Engine (ICE),150
575,Manual,1461,Diesel,Internal Combustion Engine (ICE),136
576,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
577,Manual,1461,Diesel,Internal Combustion Engine (ICE),150
578,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
579,Manual,1598,Petrol,Internal Combustion Engine (ICE),178
580,Manual,1598,Petrol,Internal Combustion Engine (ICE),179
581,Manual,1598,Petrol,Internal Combustion Engine (ICE),190
582,Manual,1598,Petrol,Internal Combustion Engine (ICE),190
583,Manual,1333,Petrol,Internal Combustion Engine (ICE),162
584,Manual,1333,Petrol,Internal Combustion Engine (ICE),163
585,Manual,1333,Petrol,Internal Combustion Engine (ICE),162
586,Manual,1333,Petrol,Internal Combustion Engine (ICE),163
587,Manual,1333,Petrol,Internal Combustion Engine (ICE),172
588,Manual,1333,Petrol,Internal Combustion Engine (ICE),173
589,Manual,1461,Diesel,Internal Combustion Engine (ICE),137
590,Manual,1461,Diesel,Internal Combustion Engine (ICE),142
591,Manual,1461,Diesel,Internal Combustion Engine (ICE),150
592,Manual,1461,Diesel,Internal Combustion Engine (ICE),152
593,Manual,1333,Petrol,Internal Combustion Engine (ICE),162
594,Manual,1333,Petrol,Internal Combustion Engine (ICE),163
595,Manual,1333,Petrol,Internal Combustion Engine (ICE),162
596,Manual,1333,Petrol,Internal Combustion Engine (ICE),163
597,Manual,1333,Petrol,Internal Combustion Engine (ICE),172
598,Manual,1333,Petrol,Internal Combustion Engine (ICE),173
599,Manual,999,Petrol,Internal Combustion Engine (ICE),138
600,Manual,999,Petrol,Internal Combustion Engine (ICE),139
601,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
602,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
603,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
604,Manual,1461,Diesel,Internal Combustion Engine (ICE),129
605,Manual,999,Petrol,Internal Combustion Engine (ICE),140
606,Manual,999,Petrol,Internal Combustion Engine (ICE),141
607,Manual,1330,Petrol,Internal Combustion Engine (ICE),149
608,Manual,1330,Petrol,Internal Combustion Engine (ICE),149
609,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
610,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
611,Manual,999,Petrol,Internal Combustion Engine (ICE),141
612,Manual,999,Petrol,Internal Combustion Engine (ICE),141
613,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),149
614,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),149
615,Manual,1461,Diesel,Internal Combustion Engine (ICE),131
616,Manual,1461,Diesel,Internal Combustion Engine (ICE),132
617,Manual,1333,Petrol,Internal Combustion Engine (ICE),152
618,Manual,1333,Petrol,Internal Combustion Engine (ICE),153
619,Manual,1333,Petrol,Internal Combustion Engine (ICE),152
620,Manual,1333,Petrol,Internal Combustion Engine (ICE),153
621,Manual,1333,Petrol,Internal Combustion Engine (ICE),162
622,Manual,1333,Petrol,Internal Combustion Engine (ICE),164
623,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),149
624,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),149
625,Manual,1461,Diesel,Internal Combustion Engine (ICE),131
626,Manual,1461,Diesel,Internal Combustion Engine (ICE),132
627,Manual,1461,Diesel,Internal Combustion Engine (ICE),148
628,Manual,1461,Diesel,Internal Combustion Engine (ICE),148
629,Manual,1333,Petrol,Internal Combustion Engine (ICE),152
630,Manual,1333,Petrol,Internal Combustion Engine (ICE),153
631,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
632,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
633,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
634,Manual,1461,Diesel,Internal Combustion Engine (ICE),129
635,Manual,1333,Petrol,Internal Combustion Engine (ICE),149
636,Manual,1333,Petrol,Internal Combustion Engine (ICE),150
637,Manual,1333,Petrol,Internal Combustion Engine (ICE),149
638,Manual,1333,Petrol,Internal Combustion Engine (ICE),150
639,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
640,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
641,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
642,Manual,1461,Diesel,Internal Combustion Engine (ICE),129
643,Manual,1333,Petrol,Internal Combustion Engine (ICE),149
644,Manual,1333,Petrol,Internal Combustion Engine (ICE),150
645,Manual,999,Petrol,Internal Combustion Engine (ICE),139
646,Manual,999,Petrol,Internal Combustion Engine (ICE),139
647,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
648,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
649,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
650,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
651,Manual,1461,Diesel,Internal Combustion Engine (ICE),143
652,Manual,1461,Diesel,Internal Combustion Engine (ICE),144
653,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
654,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
655,Manual,999,Petrol,Internal Combustion Engine (ICE),141
656,Manual,999,Petrol,Internal Combustion Engine (ICE),141
657,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
658,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
659,Manual,999,Petrol,Internal Combustion Engine (ICE),141
660,Manual,999,Petrol,Internal Combustion Engine (ICE),142
661,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),146
662,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),147
663,Manual,1461,Diesel,Internal Combustion Engine (ICE),132
664,Manual,1461,Diesel,Internal Combustion Engine (ICE),132
665,Manual,1461,Diesel,Internal Combustion Engine (ICE),144
666,Manual,1461,Diesel,Internal Combustion Engine (ICE),145
667,Manual,1333,Petrol,Internal Combustion Engine (ICE),145
668,Manual,1333,Petrol,Internal Combustion Engine (ICE),146
669,Manual,1333,Petrol,Internal Combustion Engine (ICE),147
670,Manual,1333,Petrol,Internal Combustion Engine (ICE),147
671,Manual,999,Petrol,Internal Combustion Engine (ICE),141
672,Manual,999,Petrol,Internal Combustion Engine (ICE),142
673,Manual,1461,Diesel,Internal Combustion Engine (ICE),129
674,Manual,1461,Diesel,Internal Combustion Engine (ICE),129
675,Manual,1333,Petrol,Internal Combustion Engine (ICE),142
676,Manual,1333,Petrol,Internal Combustion Engine (ICE),142
677,Manual,1333,Petrol,Internal Combustion Engine (ICE),143
678,Manual,1333,Petrol,Internal Combustion Engine (ICE),143
679,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
680,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
681,Manual,1461,Diesel,Internal Combustion Engine (ICE),127
682,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
683,Manual,1461,Diesel,Internal Combustion Engine (ICE),139
684,Manual,1461,Diesel,Internal Combustion Engine (ICE),140
685,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
686,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
687,Automatic,1330,Petrol,Internal Combustion Engine (ICE),142
688,Automatic,1330,Petrol,Internal Combustion Engine (ICE),142
689,Manual,999,Petrol,Internal Combustion Engine (ICE),140
690,Manual,999,Petrol,Internal Combustion Engine (ICE),141
691,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),144
692,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
693,Manual,999,Petrol,Internal Combustion Engine (ICE),140
694,Manual,999,Petrol,Internal Combustion Engine (ICE),141
695,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
696,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
697,Manual,1461,Diesel,Internal Combustion Engine (ICE),127
698,Manual,1461,Diesel,Internal Combustion Engine (ICE),128
699,Manual,1461,Diesel,Internal Combustion Engine (ICE),139
700,Manual,1461,Diesel,Internal Combustion Engine (ICE),140
701,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
702,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
703,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142
704,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142
705,Manual,999,Petrol,Internal Combustion Engine (ICE),140
706,Manual,999,Petrol,Internal Combustion Engine (ICE),141
707,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
708,Manual,999,Petrol / LPG,Liquified Petroleum Gas (LPG),145
709,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
710,Manual,1333,Petrol,Internal Combustion Engine (ICE),141
711,Manual,999,Petrol,Internal Combustion Engine (ICE),140
712,Manual,999,Petrol,Internal Combustion Engine (ICE),140
713,Manual,999,Petrol,Internal Combustion Engine (ICE),131
714,Manual,999,Petrol,Internal Combustion Engine (ICE),131
715,Manual,999,Petrol,Internal Combustion Engine (ICE),130
716,Manual,999,Petrol,Internal Combustion Engine (ICE),131
717,Manual,998,Petrol,Internal Combustion Engine (ICE),140
718,Manual,998,Petrol,Internal Combustion Engine (ICE),141
719,Manual,1461,Diesel,Internal Combustion Engine (ICE),120
720,Manual,1461,Diesel,Internal Combustion Engine (ICE),125
